user_id,event_id,age,gender,location,event_type,registration_date,event_date,previous_events,income,event_rating,distance_km,organizer_score,social_buzz,attended
1862,198,28,Male,Bangalore,Tech,2024-09-12,2024-10-02,2,20631,4.41,28,3.42,30,0
1863,138,18,Other,Mumbai,Business,2024-09-12,2024-10-25,4,36766,3.25,20,1.18,86,0
1864,173,30,Male,Kolkata,Tech,2024-09-13,2024-10-24,7,22012,3.02,29,3.38,88,1
1865,199,40,Female,Mumbai,Business,2024-09-13,2024-10-12,10,56180,3.86,19,1.58,59,1
1866,139,36,Male,Kolkata,Art,2024-09-13,2024-10-31,6,90577,3.17,24,2.51,63,1
1867,189,26,Other,Pune,Music,2024-09-14,2024-09-22,2,55739,2.58,34,4.96,5,0
1868,101,29,Female,Chennai,Sports,2024-09-14,2024-11-05,7,71622,2.63,38,3.09,89,0
1869,168,28,Male,Pune,Business,2024-09-14,2024-10-08,7,88449,4.24,8,1.14,68,1
1870,116,38,Male,Chennai,Tech,2024-09-15,2024-09-18,7,81045,4.93,50,2.39,38,1
1871,178,25,Female,Pune,Sports,2024-09-15,2024-11-13,0,72049,3.64,5,3.68,8,1
1872,100,20,Female,Bangalore,Business,2024-09-15,2024-10-31,7,82721,2.87,14,1.9,50,0
1873,184,32,Male,Delhi,Education,2024-09-16,2024-11-04,0,42445,4.55,18,4.86,90,1
1874,140,41,Male,Mumbai,Art,2024-09-16,2024-09-25,9,53636,3.15,17,2.7,87,1
1875,123,31,Female,Kolkata,Sports,2024-09-16,2024-10-31,9,51919,4.99,18,1.08,9,1
1876,156,23,Male,Pune,Art,2024-09-17,2024-10-29,6,83888,3.91,17,3.16,76,1
1877,199,19,Male,Bangalore,Music,2024-09-17,2024-11-10,7,52702,3.08,22,3.7,8,0
1878,116,44,Male,Mumbai,Music,2024-09-17,2024-10-09,0,95002,3.74,39,2.82,38,0
1879,131,39,Other,Chennai,Tech,2024-09-18,2024-11-12,9,34929,3.34,42,4.71,45,1
1880,164,22,Female,Pune,Tech,2024-09-18,2024-10-30,2,33773,4.45,18,4.61,2,1
1881,109,20,Male,Kolkata,Music,2024-09-18,2024-10-03,2,77293,2.76,13,1.56,13,1
1882,196,21,Female,Bangalore,Business,2024-09-19,2024-10-02,7,81130,4.64,34,1.32,88,1
1883,152,28,Other,Bangalore,Music,2024-09-19,2024-11-12,10,74322,4.42,3,2.25,63,1
1884,200,40,Female,Mumbai,Education,2024-09-19,2024-10-28,5,44623,4.65,23,3.43,79,1
1885,141,22,Other,Delhi,Education,2024-09-20,2024-09-27,5,20730,4.74,12,3.41,57,1
1886,184,40,Female,Bangalore,Sports,2024-09-20,2024-09-28,6,45719,3.07,31,2.09,45,0
1887,133,18,Female,Delhi,Tech,2024-09-20,2024-11-08,3,57330,3.8,4,4.8,1,1
1888,144,38,Male,Kolkata,Art,2024-09-21,2024-10-02,6,53020,4.62,42,2.23,55,1
1889,135,25,Other,Pune,Music,2024-09-21,2024-10-04,10,93763,3.44,14,4.22,77,1
1890,155,44,Female,Kolkata,Music,2024-09-21,2024-10-28,4,89097,2.65,26,4.33,20,0
1891,122,31,Female,Bangalore,Business,2024-09-22,2024-11-12,8,82002,3.23,29,1.39,49,0
1892,150,25,Other,Bangalore,Art,2024-09-22,2024-10-12,8,21764,3.1,24,1.93,41,0
1893,184,24,Female,Mumbai,Education,2024-09-22,2024-11-01,9,30193,4.68,23,1.86,87,1
1894,115,41,Female,Chennai,Education,2024-09-23,2024-11-04,7,54714,3.66,14,4.68,16,1
1895,180,29,Other,Pune,Music,2024-09-23,2024-10-29,10,69734,4.21,39,2.4,10,1
1896,186,27,Female,Mumbai,Music,2024-09-23,2024-11-03,7,74403,4.91,26,4.35,21,1
1897,103,38,Other,Delhi,Business,2024-09-24,2024-10-08,10,43702,3.25,11,2.91,15,1
1898,168,33,Other,Mumbai,Art,2024-09-24,2024-10-31,7,28833,4.4,14,2.83,85,1
1899,149,36,Other,Chennai,Tech,2024-09-24,2024-09-25,9,46253,2.56,22,4.61,26,1
1900,164,30,Female,Kolkata,Art,2024-09-25,2024-11-08,9,83380,2.76,43,2.76,36,0
1901,129,19,Female,Delhi,Music,2024-09-25,2024-11-11,10,98925,2.9,49,3.98,25,0
1902,122,18,Male,Delhi,Art,2024-09-25,2024-11-11,6,95352,3.28,20,2.7,82,1
1903,128,19,Male,Chennai,Art,2024-09-26,2024-09-28,7,67458,3.51,20,1.41,67,1
1904,115,34,Other,Bangalore,Tech,2024-09-26,2024-11-19,10,27274,3.69,7,1.21,47,0
1905,140,32,Male,Bangalore,Sports,2024-09-26,2024-10-22,4,97417,3.11,28,1.83,80,1
1906,188,38,Other,Bangalore,Art,2024-09-27,2024-10-02,1,32235,2.67,12,3.89,7,0
1907,178,43,Other,Bangalore,Sports,2024-09-27,2024-10-29,9,41463,4.19,41,2.49,68,1
1908,118,22,Other,Pune,Tech,2024-09-27,2024-10-31,6,97927,2.56,27,2.82,36,0
1909,156,44,Female,Pune,Tech,2024-09-28,2024-10-22,4,60310,4.52,12,1.41,38,1
1910,107,44,Female,Mumbai,Art,2024-09-28,2024-11-12,7,35828,4.82,46,3.49,15,1
1911,106,35,Female,Pune,Business,2024-09-28,2024-10-31,0,60168,4.28,41,4.21,9,0
1912,163,32,Male,Mumbai,Art,2024-09-29,2024-10-12,5,26315,3.99,16,3.5,70,1
1913,130,22,Female,Pune,Education,2024-09-29,2024-11-05,2,45254,4.14,7,4.94,85,1
1914,171,22,Other,Chennai,Art,2024-09-29,2024-10-15,3,96175,4.13,14,1.07,92,1
1915,115,18,Female,Bangalore,Tech,2024-09-30,2024-10-08,10,43885,4.83,19,1.06,24,1
1916,112,36,Other,Delhi,Education,2024-09-30,2024-10-16,6,91409,4.91,21,3.0,77,1
1917,172,30,Other,Bangalore,Education,2024-09-30,2024-11-23,1,63435,3.57,42,2.07,11,0
1918,120,23,Female,Kolkata,Sports,2024-10-01,2024-11-04,4,72458,4.04,49,3.75,78,1
1919,105,21,Female,Kolkata,Business,2024-10-01,2024-10-20,2,76239,4.51,38,4.17,57,1
1920,179,19,Male,Delhi,Art,2024-10-01,2024-10-23,10,64114,2.5,43,1.41,87,0
1921,171,35,Male,Kolkata,Business,2024-10-02,2024-11-22,3,22743,3.82,7,4.67,6,1
1922,193,37,Female,Delhi,Business,2024-10-02,2024-11-11,3,93538,4.13,8,1.12,78,1
1923,160,35,Male,Chennai,Art,2024-10-02,2024-11-17,3,58001,4.29,46,3.75,47,1
1924,148,21,Female,Kolkata,Tech,2024-10-03,2024-11-09,1,72441,3.42,31,2.54,57,0
1925,167,19,Female,Kolkata,Sports,2024-10-03,2024-12-01,8,64310,3.24,12,3.67,54,1
1926,179,20,Other,Pune,Education,2024-10-03,2024-11-11,6,72671,2.96,40,1.39,72,0
1927,163,39,Other,Kolkata,Music,2024-10-04,2024-10-28,4,48375,3.89,9,4.75,60,1
1928,132,38,Female,Pune,Art,2024-10-04,2024-10-19,4,87494,4.8,39,4.75,42,1
1929,189,26,Other,Bangalore,Sports,2024-10-04,2024-10-07,7,37945,4.74,45,3.08,43,1
1930,171,19,Male,Mumbai,Sports,2024-10-05,2024-11-20,1,72259,3.4,25,3.04,7,0
1931,188,26,Male,Pune,Education,2024-10-05,2024-11-30,10,66232,3.14,33,3.54,73,0
1932,156,40,Female,Kolkata,Tech,2024-10-05,2024-11-14,6,60294,4.47,37,3.32,71,1
1933,145,22,Male,Mumbai,Business,2024-10-06,2024-11-04,2,21757,4.31,45,3.17,57,0
1934,185,40,Male,Mumbai,Tech,2024-10-06,2024-10-14,5,51177,3.76,30,3.36,72,0
1935,161,30,Male,Pune,Music,2024-10-06,2024-11-13,9,23803,3.47,15,4.43,27,1
1936,178,21,Female,Pune,Art,2024-10-07,2024-10-19,1,60250,2.81,11,3.44,22,1
1937,189,44,Female,Kolkata,Business,2024-10-07,2024-11-13,5,75020,4.46,18,1.78,93,1
1938,128,32,Male,Delhi,Art,2024-10-07,2024-10-25,6,61798,4.04,3,4.66,96,1
1939,119,36,Female,Mumbai,Sports,2024-10-08,2024-11-29,8,80564,3.44,35,1.86,86,0
1940,115,20,Female,Bangalore,Music,2024-10-08,2024-12-03,6,48866,4.8,19,1.66,5,0
1941,160,28,Male,Pune,Tech,2024-10-08,2024-10-22,8,44491,4.15,36,4.99,55,1
1942,181,35,Other,Bangalore,Music,2024-10-09,2024-10-29,8,55849,4.82,4,1.85,74,1
1943,198,36,Male,Mumbai,Business,2024-10-09,2024-12-03,9,38330,3.69,17,1.4,3,0
1944,103,19,Female,Pune,Business,2024-10-09,2024-10-11,3,84149,3.64,20,3.25,97,1
1945,100,34,Other,Kolkata,Education,2024-10-10,2024-11-10,7,84778,4.84,5,4.31,79,1
1946,168,44,Male,Pune,Tech,2024-10-10,2024-10-19,2,53321,4.9,42,1.24,31,0
1947,127,40,Other,Pune,Music,2024-10-10,2024-11-05,9,83404,4.9,30,2.96,51,1
1948,148,23,Female,Mumbai,Art,2024-10-11,2024-10-13,10,22044,4.55,43,1.27,92,1
1949,107,43,Male,Pune,Sports,2024-10-11,2024-10-20,3,32382,3.66,41,2.71,86,0
1950,107,37,Female,Bangalore,Music,2024-10-11,2024-11-04,6,42641,3.03,2,2.38,83,1
1951,153,19,Male,Mumbai,Sports,2024-10-12,2024-10-16,9,51033,3.46,44,1.55,99,0
1952,169,21,Female,Delhi,Education,2024-10-12,2024-11-29,0,38539,4.85,4,4.72,75,1
1953,189,43,Other,Pune,Tech,2024-10-12,2024-11-16,7,60975,3.41,44,3.54,94,0
1954,148,23,Female,Kolkata,Education,2024-10-13,2024-11-09,9,83486,4.39,34,4.37,96,1
1955,165,20,Male,Mumbai,Music,2024-10-13,2024-11-10,9,56498,4.81,41,4.62,1,1
1956,186,30,Female,Kolkata,Sports,2024-10-13,2024-12-02,2,55943,4.93,25,4.72,66,1
1957,143,32,Other,Delhi,Education,2024-10-14,2024-12-03,8,24791,4.87,9,3.99,33,1
1958,121,34,Male,Delhi,Music,2024-10-14,2024-10-17,8,42424,3.89,8,2.23,49,1
1959,183,36,Other,Delhi,Business,2024-10-14,2024-11-24,0,84580,3.73,6,4.32,16,1
1960,100,45,Male,Bangalore,Business,2024-10-15,2024-11-12,7,84856,4.97,41,3.08,68,1
1961,127,39,Male,Mumbai,Music,2024-10-15,2024-12-01,6,28341,3.05,27,2.09,84,0
1962,113,18,Female,Mumbai,Art,2024-10-15,2024-12-01,10,21537,2.97,11,2.54,41,1
1963,164,20,Male,Pune,Business,2024-10-16,2024-11-27,0,86481,4.91,7,2.2,70,1
1964,127,18,Male,Chennai,Sports,2024-10-16,2024-11-25,10,33940,4.22,4,2.86,32,1
1965,134,29,Female,Chennai,Business,2024-10-16,2024-10-29,6,65963,3.84,13,4.13,75,1
1966,165,27,Male,Chennai,Education,2024-10-17,2024-12-07,3,86156,2.83,38,2.94,8,0
1967,129,44,Female,Kolkata,Sports,2024-10-17,2024-11-28,4,82986,3.78,45,2.07,88,0
1968,136,28,Female,Kolkata,Music,2024-10-17,2024-11-03,8,64052,4.86,31,1.35,38,1
1969,150,18,Female,Mumbai,Education,2024-10-18,2024-11-01,10,50131,4.01,50,4.42,50,0
1970,111,42,Male,Pune,Tech,2024-10-18,2024-11-17,3,81891,3.51,20,2.67,81,0
1971,194,25,Female,Chennai,Business,2024-10-18,2024-11-08,10,75578,3.88,17,2.77,3,1
1972,199,43,Female,Mumbai,Music,2024-10-19,2024-11-28,6,87054,4.72,35,4.05,95,1
1973,172,39,Male,Chennai,Business,2024-10-19,2024-11-12,2,61107,4.78,7,4.4,62,1
1974,110,42,Female,Kolkata,Tech,2024-10-19,2024-10-29,6,95357,3.5,46,3.04,98,1
1975,147,40,Female,Delhi,Tech,2024-10-20,2024-11-13,8,81579,4.02,40,3.53,55,1
1976,135,22,Male,Pune,Tech,2024-10-20,2024-12-08,0,25073,3.2,2,1.96,20,0
1977,116,35,Female,Mumbai,Art,2024-10-20,2024-12-09,0,43511,3.63,10,4.74,58,1
1978,188,29,Other,Kolkata,Education,2024-10-21,2024-11-09,0,83938,3.05,32,3.27,57,0
1979,141,35,Male,Pune,Business,2024-10-21,2024-12-07,6,29286,3.83,37,3.88,92,1
1980,165,38,Other,Chennai,Art,2024-10-21,2024-10-27,0,76701,3.95,11,1.46,58,1
1981,169,32,Other,Delhi,Business,2024-10-22,2024-12-20,10,47246,3.34,38,3.55,41,1
1982,132,26,Other,Delhi,Business,2024-10-22,2024-12-07,1,36562,3.18,24,2.48,17,0
1983,135,43,Male,Pune,Sports,2024-10-22,2024-10-25,0,63192,2.88,34,2.8,32,0
1984,198,36,Male,Chennai,Music,2024-10-23,2024-12-04,2,94536,2.85,22,3.73,58,1
1985,183,42,Other,Delhi,Sports,2024-10-23,2024-11-22,8,91812,4.28,23,4.19,37,1
1986,150,24,Female,Chennai,Education,2024-10-23,2024-12-15,9,52336,3.05,20,2.4,36,0
1987,153,41,Other,Chennai,Business,2024-10-24,2024-11-08,2,20295,2.79,8,4.49,1,0
1988,100,27,Female,Bangalore,Business,2024-10-24,2024-12-16,5,91008,5.0,10,1.88,95,1
1989,120,30,Female,Bangalore,Business,2024-10-24,2024-12-15,8,91780,3.15,9,3.25,84,1
1990,100,42,Female,Mumbai,Business,2024-10-25,2024-11-11,8,68409,4.74,41,1.61,25,0
1991,181,27,Female,Delhi,Art,2024-10-25,2024-11-20,1,70285,4.02,22,2.16,13,1
1992,195,25,Female,Kolkata,Art,2024-10-25,2024-12-02,9,62139,4.29,19,4.58,84,1
1993,116,43,Other,Bangalore,Business,2024-10-26,2024-11-10,9,20999,3.9,43,1.05,84,0
1994,128,45,Female,Delhi,Art,2024-10-26,2024-12-24,8,32761,2.95,45,4.66,90,1
1995,135,26,Other,Chennai,Art,2024-10-26,2024-11-07,5,31470,4.62,12,2.31,55,1
1996,182,26,Male,Pune,Sports,2024-10-27,2024-11-11,4,93146,4.57,18,3.78,74,1
1997,141,24,Other,Delhi,Tech,2024-10-27,2024-11-26,9,23986,3.37,21,1.37,73,0
1998,104,18,Male,Mumbai,Tech,2024-10-27,2024-11-24,9,64532,4.41,42,3.57,21,1
1999,159,33,Female,Bangalore,Tech,2024-10-28,2024-10-31,5,49024,3.86,34,4.64,52,1
2000,114,25,Female,Bangalore,Music,2024-10-28,2024-12-21,8,20487,4.77,28,3.22,26,1
2001,165,41,Male,Mumbai,Sports,2024-10-28,2024-11-12,4,93538,4.51,12,2.45,76,1
2002,186,22,Other,Pune,Education,2024-10-29,2024-11-05,8,21462,2.6,20,4.17,98,1
2003,106,35,Female,Kolkata,Art,2024-10-29,2024-11-29,0,88463,4.7,2,3.85,7,1
2004,200,32,Male,Kolkata,Tech,2024-10-29,2024-12-23,9,82210,4.92,36,1.47,7,1
2005,166,35,Other,Chennai,Tech,2024-10-30,2024-10-31,5,83494,4.36,46,3.66,26,1
2006,105,21,Other,Pune,Business,2024-10-30,2024-11-28,6,32954,2.8,40,3.66,11,0
2007,122,31,Male,Kolkata,Music,2024-10-30,2024-12-23,2,90486,4.52,16,4.01,0,1
2008,116,35,Female,Pune,Tech,2024-10-31,2024-12-23,5,67899,4.12,25,2.27,98,1
2009,189,27,Female,Chennai,Tech,2024-10-31,2024-11-11,0,52157,3.35,48,2.61,58,0
2010,173,42,Male,Delhi,Sports,2024-10-31,2024-12-07,9,74486,4.71,22,4.84,78,1
2011,137,32,Male,Kolkata,Business,2024-11-01,2024-12-21,8,47315,3.91,42,3.29,57,0
2012,153,28,Female,Kolkata,Education,2024-11-01,2024-12-11,4,42349,4.63,29,3.03,75,1
2013,135,18,Female,Pune,Art,2024-11-01,2024-12-10,9,43058,4.18,25,4.95,69,1
2014,141,22,Male,Mumbai,Business,2024-11-02,2024-12-18,8,65545,3.22,30,1.92,16,0
2015,164,31,Other,Delhi,Art,2024-11-02,2024-11-29,1,68083,4.94,12,2.59,15,1
2016,119,29,Female,Bangalore,Business,2024-11-02,2024-11-06,0,39220,3.93,22,4.04,49,1
2017,176,42,Male,Kolkata,Education,2024-11-03,2024-12-11,2,39648,3.79,16,3.85,37,0
2018,195,40,Female,Chennai,Art,2024-11-03,2024-12-11,0,95705,3.51,38,4.87,84,1
2019,198,22,Female,Chennai,Tech,2024-11-03,2024-12-24,6,61190,2.84,31,3.62,30,0
2020,117,34,Male,Kolkata,Art,2024-11-04,2024-12-29,5,88813,4.22,20,2.25,33,1
2021,141,30,Female,Bangalore,Business,2024-11-04,2024-11-24,5,46414,3.58,42,2.59,53,0
2022,126,20,Female,Delhi,Music,2024-11-04,2024-12-31,0,43043,4.84,23,1.36,19,0
2023,164,36,Other,Delhi,Tech,2024-11-05,2024-11-06,10,42607,4.91,48,4.69,86,1
2024,132,33,Female,Delhi,Music,2024-11-05,2025-01-02,10,62305,4.42,31,1.51,1,0
2025,139,20,Female,Pune,Business,2024-11-05,2024-11-14,6,82325,3.11,45,3.18,85,0
2026,113,31,Other,Kolkata,Education,2024-11-06,2024-12-15,0,60050,4.29,50,2.61,62,0
2027,156,38,Male,Delhi,Sports,2024-11-06,2024-12-17,4,43595,2.55,17,1.54,89,0
2028,154,27,Female,Mumbai,Education,2024-11-06,2024-12-14,7,96801,4.57,14,2.17,29,1
2029,155,27,Male,Delhi,Tech,2024-11-07,2025-01-05,8,65794,3.73,42,3.53,90,1
2030,134,21,Male,Kolkata,Sports,2024-11-07,2024-12-10,2,51522,4.84,12,1.13,87,1
2031,176,23,Female,Delhi,Sports,2024-11-07,2024-11-15,9,20774,3.44,38,4.86,46,1
2032,161,45,Male,Bangalore,Business,2024-11-08,2024-12-14,10,64978,3.16,9,4.64,28,1
2033,117,35,Male,Pune,Music,2024-11-08,2024-11-26,5,69685,4.99,44,1.34,19,0
2034,137,22,Female,Chennai,Education,2024-11-08,2024-12-15,4,94296,3.83,35,4.47,15,1
2035,166,31,Other,Mumbai,Education,2024-11-09,2024-12-02,5,38456,4.66,27,2.31,58,0
2036,111,23,Male,Mumbai,Sports,2024-11-09,2024-11-12,0,33024,4.78,23,1.27,97,1
2037,135,30,Other,Delhi,Business,2024-11-09,2024-12-17,5,99943,3.8,32,2.22,57,1
2038,188,22,Female,Pune,Art,2024-11-10,2024-11-16,0,64038,3.64,20,4.24,97,1
2039,144,35,Female,Mumbai,Business,2024-11-10,2024-11-30,0,22149,3.88,20,3.66,76,1
2040,151,33,Other,Kolkata,Sports,2024-11-10,2024-12-17,6,28453,4.62,11,1.95,69,1
2041,168,35,Other,Bangalore,Music,2024-11-11,2025-01-02,5,58031,4.91,8,3.88,73,1
2042,132,30,Female,Mumbai,Education,2024-11-11,2024-11-30,10,69399,3.32,45,3.83,93,1
2043,183,26,Other,Chennai,Music,2024-11-11,2024-11-29,5,39496,4.35,38,3.97,86,1
2044,101,24,Female,Chennai,Art,2024-11-12,2024-11-30,10,49254,3.21,23,3.16,16,1
2045,147,24,Male,Bangalore,Tech,2024-11-12,2024-12-16,8,78899,4.03,42,4.28,59,1
2046,160,30,Female,Mumbai,Music,2024-11-12,2024-11-24,3,97410,4.51,31,3.57,46,1
2047,124,30,Male,Kolkata,Tech,2024-11-13,2024-12-15,10,59284,4.72,30,1.5,88,1
2048,179,36,Other,Delhi,Art,2024-11-13,2024-12-31,5,53232,3.62,6,4.24,20,1
2049,108,19,Other,Chennai,Sports,2024-11-13,2024-11-18,6,48890,3.42,27,2.3,82,1
2050,165,25,Other,Delhi,Business,2024-11-14,2025-01-10,1,30895,3.13,6,3.82,48,1
2051,163,41,Female,Bangalore,Music,2024-11-14,2024-12-16,2,24221,2.83,35,3.7,94,0
2052,179,43,Other,Bangalore,Education,2024-11-14,2024-12-22,5,86719,3.41,4,2.34,79,1
2053,120,44,Male,Kolkata,Business,2024-11-15,2024-12-22,2,22971,4.68,26,1.65,34,0
2054,115,26,Male,Mumbai,Business,2024-11-15,2025-01-10,6,85669,3.55,19,3.78,85,1
2055,158,21,Other,Chennai,Education,2024-11-15,2024-12-25,0,39780,3.29,7,4.4,18,0
2056,198,23,Male,Kolkata,Business,2024-11-16,2025-01-08,2,75588,4.35,24,4.35,0,1
2057,179,21,Male,Chennai,Business,2024-11-16,2024-12-03,7,96127,3.04,11,3.51,51,1
2058,121,44,Male,Chennai,Tech,2024-11-16,2024-11-29,6,79904,3.14,13,1.91,39,0
2059,141,42,Male,Kolkata,Sports,2024-11-17,2024-12-25,10,78361,4.84,45,2.26,12,1
2060,126,40,Other,Kolkata,Art,2024-11-17,2024-11-27,9,41177,2.7,18,4.02,100,1
2061,178,38,Male,Mumbai,Art,2024-11-17,2024-11-24,8,67853,3.54,21,2.64,3,0
2062,151,27,Male,Delhi,Art,2024-11-18,2024-12-01,0,71364,3.94,1,3.93,59,1
2063,144,31,Female,Pune,Art,2024-11-18,2024-12-04,6,54023,3.08,16,2.24,26,1
2064,100,41,Male,Chennai,Art,2024-11-18,2024-11-24,2,23041,3.2,18,1.03,29,0
2065,164,40,Other,Delhi,Art,2024-11-19,2025-01-01,2,92994,3.05,36,3.41,21,0
2066,144,32,Male,Delhi,Tech,2024-11-19,2024-12-24,2,35751,3.36,6,3.4,39,0
2067,104,41,Female,Chennai,Art,2024-11-19,2024-12-01,5,97876,4.75,47,3.51,67,1
2068,119,27,Male,Mumbai,Education,2024-11-20,2024-12-07,1,94582,3.58,7,2.07,32,0
2069,173,29,Other,Bangalore,Education,2024-11-20,2025-01-14,5,21509,3.54,33,4.24,72,0
2070,175,41,Female,Kolkata,Business,2024-11-20,2025-01-13,1,79138,3.47,1,2.95,45,1
2071,149,28,Female,Bangalore,Business,2024-11-21,2024-11-29,5,70726,4.91,41,4.05,79,1
2072,176,39,Male,Delhi,Art,2024-11-21,2024-12-28,6,38453,2.79,35,3.44,44,0
2073,174,30,Male,Kolkata,Sports,2024-11-21,2024-12-11,1,85022,4.68,42,2.66,36,1
2074,162,26,Female,Kolkata,Tech,2024-11-22,2024-12-14,1,28910,3.32,47,3.72,51,0
2075,121,24,Other,Chennai,Education,2024-11-22,2024-12-28,8,39895,4.89,42,3.3,69,1
2076,142,34,Other,Kolkata,Music,2024-11-22,2025-01-20,8,95913,3.29,32,3.04,46,0
2077,182,31,Male,Kolkata,Sports,2024-11-23,2024-12-28,2,79427,2.71,42,3.59,91,0
2078,131,28,Male,Kolkata,Education,2024-11-23,2025-01-19,9,28975,3.8,5,1.34,52,1
2079,166,38,Female,Bangalore,Tech,2024-11-23,2025-01-11,2,31526,3.07,33,4.64,29,0
2080,183,18,Other,Pune,Art,2024-11-24,2025-01-09,10,40565,4.38,50,2.34,2,0
2081,153,20,Other,Chennai,Sports,2024-11-24,2025-01-10,1,25644,4.14,19,1.9,39,1
2082,151,44,Male,Pune,Art,2024-11-24,2025-01-10,7,34610,4.22,49,4.09,5,0
2083,118,36,Male,Bangalore,Education,2024-11-25,2024-12-11,0,65740,2.98,26,1.92,3,0
2084,150,33,Other,Chennai,Music,2024-11-25,2025-01-22,2,20597,4.27,24,4.98,37,1
2085,104,18,Other,Pune,Art,2024-11-25,2025-01-19,4,42995,3.28,16,2.68,29,1
2086,111,34,Female,Delhi,Music,2024-11-26,2025-01-01,0,45130,5.0,6,2.19,89,1
2087,154,30,Other,Chennai,Tech,2024-11-26,2025-01-07,5,97669,4.33,44,1.25,73,0
2088,122,34,Other,Delhi,Sports,2024-11-26,2025-01-17,2,97934,3.98,37,1.17,79,1
2089,135,19,Other,Bangalore,Education,2024-11-27,2024-12-07,1,87637,4.67,21,1.38,55,1
2090,136,33,Male,Pune,Art,2024-11-27,2024-12-01,10,47352,3.97,49,1.02,11,0
2091,147,34,Male,Mumbai,Business,2024-11-27,2025-01-25,10,62184,3.88,10,2.31,85,1
2092,170,26,Female,Bangalore,Music,2024-11-28,2024-12-31,10,60344,3.09,39,2.24,49,0
2093,145,19,Male,Chennai,Education,2024-11-28,2025-01-10,1,88813,4.2,23,2.72,43,1
2094,185,45,Female,Bangalore,Business,2024-11-28,2024-12-28,4,79674,3.44,32,1.93,61,0
2095,148,37,Male,Pune,Music,2024-11-29,2024-12-30,3,92526,2.61,2,1.25,16,1
2096,200,35,Female,Chennai,Sports,2024-11-29,2024-12-02,3,64086,4.54,31,1.28,48,1
2097,200,39,Male,Mumbai,Art,2024-11-29,2024-12-17,4,93535,2.63,34,1.73,61,0
2098,143,36,Male,Mumbai,Sports,2024-11-30,2024-12-06,5,79487,4.18,49,2.27,70,1
2099,177,21,Female,Chennai,Business,2024-11-30,2024-12-26,5,79106,2.89,18,1.59,50,0
2100,145,30,Other,Bangalore,Sports,2024-11-30,2024-12-02,3,72930,3.58,4,2.46,100,1
2101,188,42,Male,Mumbai,Art,2024-12-01,2025-01-18,10,46853,4.65,4,4.69,100,1
2102,177,26,Other,Chennai,Art,2024-12-01,2024-12-19,10,68685,2.74,8,2.05,9,1
2103,134,45,Female,Bangalore,Sports,2024-12-01,2025-01-14,3,48526,4.17,15,1.67,8,0
2104,132,19,Other,Pune,Music,2024-12-02,2024-12-06,2,71971,4.03,42,3.66,52,1
2105,188,27,Female,Mumbai,Education,2024-12-02,2024-12-04,5,40383,4.67,10,2.96,83,1
2106,154,27,Male,Bangalore,Art,2024-12-02,2024-12-27,4,83933,2.93,8,1.19,51,1
2107,170,35,Male,Chennai,Tech,2024-12-03,2025-01-19,10,65709,4.5,2,4.15,21,1
2108,168,22,Male,Pune,Business,2024-12-03,2025-01-20,4,76815,3.63,20,3.86,56,1
2109,116,24,Male,Bangalore,Sports,2024-12-03,2025-01-05,0,37743,3.57,31,4.91,95,1
2110,123,36,Other,Bangalore,Sports,2024-12-04,2025-01-10,1,83341,3.4,15,4.75,16,1
2111,190,25,Female,Bangalore,Art,2024-12-04,2025-01-14,0,84208,3.46,25,3.34,44,1
2112,128,42,Other,Chennai,Tech,2024-12-04,2025-01-13,4,31647,3.8,13,3.74,64,1
2113,187,42,Female,Mumbai,Business,2024-12-05,2025-01-18,3,48001,2.77,41,2.64,39,0
2114,135,26,Female,Mumbai,Education,2024-12-05,2024-12-07,9,74213,3.56,2,4.55,4,1
2115,185,33,Female,Chennai,Sports,2024-12-05,2024-12-31,9,89883,4.13,11,3.21,67,1
2116,158,27,Other,Bangalore,Sports,2024-12-06,2025-01-25,1,78961,3.75,29,2.3,74,1
2117,110,27,Female,Mumbai,Sports,2024-12-06,2025-01-01,10,57735,2.91,43,1.04,66,0
2118,127,36,Male,Delhi,Music,2024-12-06,2024-12-15,6,43997,3.41,21,3.35,66,1
2119,196,26,Male,Delhi,Business,2024-12-07,2025-01-16,3,92797,3.61,4,3.1,66,1
2120,121,22,Other,Chennai,Education,2024-12-07,2024-12-25,4,89966,4.17,28,4.25,33,1
2121,122,25,Male,Chennai,Tech,2024-12-07,2025-01-07,4,91745,4.75,14,1.75,1,1
2122,115,44,Other,Mumbai,Art,2024-12-08,2025-01-08,1,44376,3.88,16,4.26,99,1
2123,161,25,Other,Delhi,Art,2024-12-08,2025-01-19,9,54913,4.19,47,1.06,20,0
2124,181,28,Other,Delhi,Tech,2024-12-08,2025-02-01,0,39506,2.69,48,3.35,83,0
2125,194,35,Other,Chennai,Education,2024-12-09,2025-01-19,0,96363,4.89,13,2.59,54,1
2126,189,20,Female,Bangalore,Tech,2024-12-09,2025-02-06,3,89367,3.29,30,2.33,54,0
2127,189,25,Male,Bangalore,Sports,2024-12-09,2024-12-11,1,33861,3.39,28,2.73,2,0
2128,191,22,Male,Delhi,Art,2024-12-10,2025-01-26,0,39761,3.06,49,1.89,100,0
2129,157,43,Female,Pune,Tech,2024-12-10,2025-01-04,4,64164,2.71,48,1.73,53,0
2130,182,44,Female,Bangalore,Art,2024-12-10,2025-01-23,4,53240,4.48,18,4.22,83,1
